occurenceID;type;event ID;scientificName;basisOfRecord;samplingProtocol;identifiedBy;species;phylum;oranismQuantityType;organismQuantity
Ugent:Ecopot2:1350;event;RauwseMeer_17apr13;Monosiga ovata;HumanObservation;watersample;J. Van Wichelen;Monosiga ovata;Choanoflagellida;Calculated Individuals per liter;15,49996585
Ugent:Ecopot2:1351;event;RauwseMeer_17apr13;Tetraedron minimum;HumanObservation;watersample;J. Van Wichelen;Tetraedron minimum;Chlorophyta;Calculated Individuals per liter;15,49996585
Ugent:Ecopot2:1352;event;Vinne_29may08;Monoraphidium komarkovae;HumanObservation;watersample;J. Van Wichelen;Monoraphidium komarkovae;Chlorophyta;Calculated Individuals per liter;15,50648872
Ugent:Ecopot2:1353;event;Schulensmeer_29may08;Trachelomonas sp.;HumanObservation;watersample;J. Van Wichelen;Trachelomonas sp.;Euglenozoa;Calculated Individuals per liter;15,64199026
Ugent:Ecopot2:1354;event;RauwseMeer_24oct13;Chlamydomonas sp. (a);HumanObservation;watersample;J. Van Wichelen;Chlamydomonas sp. (a);Chlorophyta;Calculated Individuals per liter;15,65653116
Ugent:Ecopot2:1355;event;RauwseMeer_17sep13;Gymnodinium simplex;HumanObservation;watersample;J. Van Wichelen;Gymnodinium simplex;Dinophyta;Calculated Individuals per liter;15,65653116
Ugent:Ecopot2:1356;event;RauwseMeer_17sep13;Mallomonas akrokomas;HumanObservation;watersample;J. Van Wichelen;Mallomonas akrokomas;Ochrophyta;Calculated Individuals per liter;15,65653116
Ugent:Ecopot2:1357;event;RauwseMeer_17sep13;Mallomonas sp.;HumanObservation;watersample;J. Van Wichelen;Mallomonas sp.;Ochrophyta;Calculated Individuals per liter;15,65653116
Ugent:Ecopot2:1358;event;Vinne_25apr08;Chroomonas acuta;HumanObservation;watersample;J. Van Wichelen;Chroomonas acuta;Cryptophyta;Calculated Individuals per liter;15,82294767
Ugent:Ecopot2:1359;event;Vinne_25apr08;Navicula sp. (a);HumanObservation;watersample;J. Van Wichelen;Navicula sp. (a);Ochrophyta;Calculated Individuals per liter;15,82294767
Ugent:Ecopot2:1360;event;Vinne_25apr08;Syncrypta danubiensis;HumanObservation;watersample;J. Van Wichelen;Syncrypta danubiensis;Ochrophyta;Calculated Individuals per liter;15,82294767
Ugent:Ecopot2:1361;event;Hazewinkel_17jun14;Sphaerocystis schroeteri;HumanObservation;watersample;J. Van Wichelen;Sphaerocystis schroeteri;Chlorophyta;Calculated Individuals per liter;16,42130286
Ugent:Ecopot2:1362;event;RauwseMeer_24oct13;Radiocystis sp.;HumanObservation;watersample;J. Van Wichelen;Radiocystis sp.;Cyanobacteria;Calculated Individuals per liter;16,54545455
Ugent:Ecopot2:1363;event;RauwseMeer_17jul13;Cryptomonas erosa;HumanObservation;watersample;J. Van Wichelen;Cryptomonas erosa;Cryptophyta;Calculated Individuals per liter;16,58496346
Ugent:Ecopot2:1364;event;Schulensmeer_24oct08;Stichococcus bacillaris;HumanObservation;watersample;J. Van Wichelen;Stichococcus bacillaris;Chlorophyta;Calculated Individuals per liter;16,61409506
Ugent:Ecopot2:1365;event;Hazewinkel_20may14;Sphaerocystis schroeteri;HumanObservation;watersample;J. Van Wichelen;Sphaerocystis schroeteri;Chlorophyta;Calculated Individuals per liter;16,63668856
Ugent:Ecopot2:1366;event;Hazewinkel_23sep14;Cryptomonas erosa;HumanObservation;watersample;J. Van Wichelen;Cryptomonas erosa;Cryptophyta;Calculated Individuals per liter;16,719872
Ugent:Ecopot2:1367;event;KanaalplasDeMaat_16apr13;Chlamydomonas sp. (b);HumanObservation;watersample;J. Van Wichelen;Chlamydomonas sp. (b);Chlorophyta;Calculated Individuals per liter;17,22218428
Ugent:Ecopot2:1368;event;KanaalplasDeMaat_16apr13;Chrysococcus cordiforme;HumanObservation;watersample;J. Van Wichelen;Chrysococcus cordiforme;Ochrophyta;Calculated Individuals per liter;17,22218428
Ugent:Ecopot2:1369;event;KanaalplasDeMaat_16apr13;Cryptomonas sp.;HumanObservation;watersample;J. Van Wichelen;Cryptomonas sp.;Cryptophyta;Calculated Individuals per liter;17,22218428
Ugent:Ecopot2:1370;event;KanaalplasDeMaat_16apr13;Mersimopedia sp.;HumanObservation;watersample;J. Van Wichelen;Mersimopedia sp.;Cyanobacteria;Calculated Individuals per liter;17,22218428
Ugent:Ecopot2:1371;event;KanaalplasDeMaat_16apr13;Nitzschia acicularis;HumanObservation;watersample;J. Van Wichelen;Nitzschia acicularis;Ochrophyta;Calculated Individuals per liter;17,22218428
Ugent:Ecopot2:1372;event;GroteVijverMechelen_27jun08;Bacillariophyta sp. (e);HumanObservation;watersample;J. Van Wichelen;Bacillariophyta sp. (e);Ochrophyta;Calculated Individuals per liter;17,22943191
Ugent:Ecopot2:1373;event;GroteVijverMechelen_27jun08;Dinobryon faculiferum;HumanObservation;watersample;J. Van Wichelen;Dinobryon faculiferum;Ochrophyta;Calculated Individuals per liter;17,22943191
Ugent:Ecopot2:1374;event;GroteVijverMechelen_27jun08;Sphaerocystis schroeteri;HumanObservation;watersample;J. Van Wichelen;Sphaerocystis schroeteri;Chlorophyta;Calculated Individuals per liter;17,22943191
Ugent:Ecopot2:1375;event;KanaalplasDeMaat_17jul13;Nitzschia acicularis;HumanObservation;watersample;J. Van Wichelen;Nitzschia acicularis;Ochrophyta;Calculated Individuals per liter;17,73884981
Ugent:Ecopot2:1376;event;KanaalplasDeMaat_17jul13;Radiocystis geminata;HumanObservation;watersample;J. Van Wichelen;Radiocystis geminata;Cyanobacteria;Calculated Individuals per liter;17,73884981
Ugent:Ecopot2:1377;event;KanaalplasDeMaat_17sep13;Anabaena sp.;HumanObservation;watersample;J. Van Wichelen;Anabaena sp.;Cyanobacteria;Calculated Individuals per liter;18,13580015
Ugent:Ecopot2:1378;event;Hazewinkel_26aug14;Comasiella arcuatus var. gracilis;HumanObservation;watersample;J. Van Wichelen;Comasiella arcuatus var. gracilis;Chlorophyta;Calculated Individuals per liter;18,27608888
Ugent:Ecopot2:1379;event;Hazewinkel_26aug14;Pseudanabaena sp.;HumanObservation;watersample;J. Van Wichelen;Pseudanabaena sp.;Cyanobacteria;Calculated Individuals per liter;18,27608888
Ugent:Ecopot2:1380;event;Hazewinkel_17jun14;Fragillaria crotonensis;HumanObservation;watersample;J. Van Wichelen;Fragillaria crotonensis;Ochrophyta;Calculated Individuals per liter;18,3555301
Ugent:Ecopot2:1381;event;Hazewinkel_7oct14;Ceratium hirudinella;HumanObservation;watersample;J. Van Wichelen;Ceratium hirudinella;Dinophyta;Calculated Individuals per liter;18,46163143
Ugent:Ecopot2:1382;event;GroteVijverMechelen_25aug08;Euglena sp. (a);HumanObservation;watersample;J. Van Wichelen;Euglena sp. (a);Euglenozoa;Calculated Individuals per liter;18,60778646
Ugent:Ecopot2:1383;event;GroteVijverMechelen_25aug08;Oocystis borgei;HumanObservation;watersample;J. Van Wichelen;Oocystis borgei;Chlorophyta;Calculated Individuals per liter;18,60778646
Ugent:Ecopot2:1384;event;GroteVijverMechelen_25aug08;Pandorina morum;HumanObservation;watersample;J. Van Wichelen;Pandorina morum;Chlorophyta;Calculated Individuals per liter;18,60778646
Ugent:Ecopot2:1385;event;GroteVijverMechelen_25aug08;Sphaerocystis planctonica;HumanObservation;watersample;J. Van Wichelen;Sphaerocystis planctonica;Chlorophyta;Calculated Individuals per liter;18,60778646
Ugent:Ecopot2:1386;event;KanaalplasDeMaat_17sep13;Chlamydomonas sp. (b);HumanObservation;watersample;J. Van Wichelen;Chlamydomonas sp. (b);Chlorophyta;Calculated Individuals per liter;18,78783739
Ugent:Ecopot2:1387;event;KanaalplasDeMaat_19jun13;Chrysococcus rufescens;HumanObservation;watersample;J. Van Wichelen;Chrysococcus rufescens;Ochrophyta;Calculated Individuals per liter;18,78783739
Ugent:Ecopot2:1388;event;KanaalplasDeMaat_21aug13;Chrysococcus rufescens;HumanObservation;watersample;J. Van Wichelen;Chrysococcus rufescens;Ochrophyta;Calculated Individuals per liter;18,78783739
Ugent:Ecopot2:1389;event;KanaalplasDeMaat_19jun13;Cryptomonas marssonii;HumanObservation;watersample;J. Van Wichelen;Cryptomonas marssonii;Cryptophyta;Calculated Individuals per liter;18,78783739
Ugent:Ecopot2:1390;event;KanaalplasDeMaat_17sep13;Desmodesmus spinosus;HumanObservation;watersample;J. Van Wichelen;Desmodesmus spinosus;Chlorophyta;Calculated Individuals per liter;18,78783739
Ugent:Ecopot2:1391;event;KanaalplasDeMaat_17sep13;Eutetramorus fottii;HumanObservation;watersample;J. Van Wichelen;Eutetramorus fottii;Chlorophyta;Calculated Individuals per liter;18,78783739
Ugent:Ecopot2:1392;event;KanaalplasDeMaat_17sep13;Gymnodinium sp. (a);HumanObservation;watersample;J. Van Wichelen;Gymnodinium sp. (a);Dinophyta;Calculated Individuals per liter;18,78783739
Ugent:Ecopot2:1393;event;RauwseMeer_19jun13;Monoraphidium komarkovae;HumanObservation;watersample;J. Van Wichelen;Monoraphidium komarkovae;Chlorophyta;Calculated Individuals per liter;18,78783739
Ugent:Ecopot2:1394;event;KanaalplasDeMaat_17sep13;Oocystis sp.;HumanObservation;watersample;J. Van Wichelen;Oocystis sp.;Chlorophyta;Calculated Individuals per liter;18,78783739
Ugent:Ecopot2:1395;event;KanaalplasDeMaat_19jun13;Pseudokephyrion conicum;HumanObservation;watersample;J. Van Wichelen;Pseudokephyrion conicum;Ochrophyta;Calculated Individuals per liter;18,78783739
Ugent:Ecopot2:1396;event;Blokkersdijk_9apr08;Euglena clara;HumanObservation;watersample;J. Van Wichelen;Euglena clara;Euglenozoa;Calculated Individuals per liter;18,93922738
Ugent:Ecopot2:1397;event;KanaalplasDeMaat_17jul13;Pandorina morum;HumanObservation;watersample;J. Van Wichelen;Pandorina morum;Chlorophyta;Calculated Individuals per liter;19,17800413
Ugent:Ecopot2:1398;event;Vinne_19jun08;Chlorella sp.;HumanObservation;watersample;J. Van Wichelen;Chlorella sp.;Chlorophyta;Calculated Individuals per liter;19,3831109
Ugent:Ecopot2:1399;event;Vinne_19jun08;Cryptomonas phaseolus;HumanObservation;watersample;J. Van Wichelen;Cryptomonas phaseolus;Cryptophyta;Calculated Individuals per liter;19,3831109
Ugent:Ecopot2:1400;event;Vinne_19jun08;Euglena sp. (a);HumanObservation;watersample;J. Van Wichelen;Euglena sp. (a);Euglenozoa;Calculated Individuals per liter;19,3831109
Ugent:Ecopot2:1401;event;Hazewinkel_17jun14;Cryptomonas erosa;HumanObservation;watersample;J. Van Wichelen;Cryptomonas erosa;Cryptophyta;Calculated Individuals per liter;19,40699429
Ugent:Ecopot2:1402;event;KanaalplasDeMaat_24oct13;Fragillaria crotonensis;HumanObservation;watersample;J. Van Wichelen;Fragillaria crotonensis;Ochrophyta;Calculated Individuals per liter;19,89090909
Ugent:Ecopot2:1403;event;Hazewinkel_20may14;Monosiga ovata;HumanObservation;watersample;J. Van Wichelen;Monosiga ovata;Choanoflagellida;Calculated Individuals per liter;19,96402627
Ugent:Ecopot2:1404;event;Schulensmeer_14jul08;Planktothrix agardhii;HumanObservation;watersample;J. Van Wichelen;Planktothrix agardhii;Cyanobacteria;Calculated Individuals per liter;20
Ugent:Ecopot2:1405;event;Hazewinkel_20may14;Fragillaria crotonensis;HumanObservation;watersample;J. Van Wichelen;Fragillaria crotonensis;Ochrophyta;Calculated Individuals per liter;20,0885185
Ugent:Ecopot2:1406;event;Schulensmeer_27aug08;Ceratium hirudinella;HumanObservation;watersample;J. Van Wichelen;Ceratium hirudinella;Dinophyta;Calculated Individuals per liter;20,11857366
Ugent:Ecopot2:1407;event;GaversHarelbeke_27apr11;Cryptomonas erosa;HumanObservation;watersample;J. Van Wichelen;Cryptomonas erosa;Cryptophyta;Calculated Individuals per liter;20,24174858
Ugent:Ecopot2:1408;event;Blokkersdijk_25aug08;Katablepharis ovalis;HumanObservation;watersample;J. Van Wichelen;Katablepharis ovalis;Katablepharidophyta;Calculated Individuals per liter;20,29940342
Ugent:Ecopot2:1409;event;GroteVijverMechelen_9apr08;Chroomonas acuta;HumanObservation;watersample;J. Van Wichelen;Chroomonas acuta;Cryptophyta;Calculated Individuals per liter;20,34378987
Ugent:Ecopot2:1410;event;GroteVijverMechelen_9apr08;Katablepharis ovalis;HumanObservation;watersample;J. Van Wichelen;Katablepharis ovalis;Katablepharidophyta;Calculated Individuals per liter;20,34378987
Ugent:Ecopot2:1411;event;RauwseMeer_21may13;Bitrichia chodatii;HumanObservation;watersample;J. Van Wichelen;Bitrichia chodatii;Ochrophyta;Calculated Individuals per liter;20,66662113
Ugent:Ecopot2:1412;event;RauwseMeer_21may13;Chlamydomonas sp. (b);HumanObservation;watersample;J. Van Wichelen;Chlamydomonas sp. (b);Chlorophyta;Calculated Individuals per liter;20,66662113
Ugent:Ecopot2:1413;event;Hazewinkel_20may14;Cryptomonas erosa;HumanObservation;watersample;J. Van Wichelen;Cryptomonas erosa;Cryptophyta;Calculated Individuals per liter;20,7958607
Ugent:Ecopot2:1414;event;Schulensmeer_29may08;Cyclotella sp.;HumanObservation;watersample;J. Van Wichelen;Cyclotella sp.;Ochrophyta;Calculated Individuals per liter;20,85598702
Ugent:Ecopot2:1415;event;Schulensmeer_29may08;Pandorina morum;HumanObservation;watersample;J. Van Wichelen;Pandorina morum;Chlorophyta;Calculated Individuals per liter;20,85598702
Ugent:Ecopot2:1416;event;Schulensmeer_22sep08;Peridinium sp.;HumanObservation;watersample;J. Van Wichelen;Peridinium sp.;Dinophyta;Calculated Individuals per liter;21,06431858
Ugent:Ecopot2:1417;event;Blokkersdijk_25aug08;Ankyra judayi;HumanObservation;watersample;J. Van Wichelen;Ankyra judayi;Chlorophyta;Calculated Individuals per liter;21,14521189
Ugent:Ecopot2:1418;event;Blokkersdijk_16jul08;Nitzschia sp.;HumanObservation;watersample;J. Van Wichelen;Nitzschia sp.;Ochrophyta;Calculated Individuals per liter;21,22912146
Ugent:Ecopot2:1419;event;Schulensmeer_29may08;Aulacoseira granulata;HumanObservation;watersample;J. Van Wichelen;Aulacoseira granulata;Ochrophyta;Calculated Individuals per liter;21,40822582
Ugent:Ecopot2:1420;event;GroteVijverMechelen_27jun08;Codosiga botrytis;HumanObservation;watersample;J. Van Wichelen;Codosiga botrytis;Choanoflagellida;Calculated Individuals per liter;21,53678989
Ugent:Ecopot2:1421;event;GroteVijverMechelen_27jun08;Gymnodinium sp. (a);HumanObservation;watersample;J. Van Wichelen;Gymnodinium sp. (a);Dinophyta;Calculated Individuals per liter;21,53678989
Ugent:Ecopot2:1422;event;KanaalplasDeMaat_21may13;Cryptomonas erosa;HumanObservation;watersample;J. Van Wichelen;Cryptomonas erosa;Cryptophyta;Calculated Individuals per liter;21,65932704
Ugent:Ecopot2:1423;event;Hazewinkel_7oct14;Rhodomonas lacustris;HumanObservation;watersample;J. Van Wichelen;Rhodomonas lacustris;Cryptophyta;Calculated Individuals per liter;21,93130665
Ugent:Ecopot2:1424;event;RauwseMeer_17jul13;unidentified euglenophyte;HumanObservation;watersample;J. Van Wichelen;unidentified euglenophyte;Euglenozoa;Calculated Individuals per liter;22,11328461
Ugent:Ecopot2:1425;event;Blokkersdijk_27jun08;Ankyra judayi;HumanObservation;watersample;J. Van Wichelen;Ankyra judayi;Chlorophyta;Calculated Individuals per liter;22,15212674
Ugent:Ecopot2:1426;event;Blokkersdijk_16jul08;Nitzschia palea;HumanObservation;watersample;J. Van Wichelen;Nitzschia palea;Ochrophyta;Calculated Individuals per liter;22,15212674
Ugent:Ecopot2:1427;event;KanaalplasDeMaat_17jul13;Carteria sp.;HumanObservation;watersample;J. Van Wichelen;Carteria sp.;Chlorophyta;Calculated Individuals per liter;22,17356226
Ugent:Ecopot2:1428;event;RauwseMeer_21aug13;Dinobryon borgei;HumanObservation;watersample;J. Van Wichelen;Dinobryon borgei;Ochrophyta;Calculated Individuals per liter;22,48839219
Ugent:Ecopot2:1429;event;Hazewinkel_29jul14;Cryptomonas obovata;HumanObservation;watersample;J. Van Wichelen;Cryptomonas obovata;Cryptophyta;Calculated Individuals per liter;22,59035129
Ugent:Ecopot2:1430;event;KanaalplasDeMaat_21may13;Rhodomonas lacustris;HumanObservation;watersample;J. Van Wichelen;Rhodomonas lacustris;Cryptophyta;Calculated Individuals per liter;22,79929162
Ugent:Ecopot2:1431;event;Blokkersdijk_25aug08;Nitzschia palea;HumanObservation;watersample;J. Van Wichelen;Nitzschia palea;Ochrophyta;Calculated Individuals per liter;22,83682884
Ugent:Ecopot2:1432;event;Vinne_27aug08;Cryptomonas sp.;HumanObservation;watersample;J. Van Wichelen;Cryptomonas sp.;Cryptophyta;Calculated Individuals per liter;23,21373884
Ugent:Ecopot2:1433;event;Vinne_29may08;Chlamydomonas sp. (a);HumanObservation;watersample;J. Van Wichelen;Chlamydomonas sp. (a);Chlorophyta;Calculated Individuals per liter;23,25973308
Ugent:Ecopot2:1434;event;Vinne_14jul08;Chroomonas nordstedtii;HumanObservation;watersample;J. Van Wichelen;Chroomonas nordstedtii;Cryptophyta;Calculated Individuals per liter;23,25973308
Ugent:Ecopot2:1435;event;Vinne_14jul08;Euglena sp. (b);HumanObservation;watersample;J. Van Wichelen;Euglena sp. (b);Euglenozoa;Calculated Individuals per liter;23,25973308
Ugent:Ecopot2:1436;event;Vinne_14jul08;Golenkinia radiata;HumanObservation;watersample;J. Van Wichelen;Golenkinia radiata;Chlorophyta;Calculated Individuals per liter;23,25973308
Ugent:Ecopot2:1437;event;Vinne_14jul08;Kephyrion amphorula;HumanObservation;watersample;J. Van Wichelen;Kephyrion amphorula;Ochrophyta;Calculated Individuals per liter;23,25973308
Ugent:Ecopot2:1438;event;Vinne_29may08;Leptolyngbia sp.;HumanObservation;watersample;J. Van Wichelen;Leptolyngbia sp.;Cyanobacteria;Calculated Individuals per liter;23,25973308
Ugent:Ecopot2:1439;event;Vinne_14jul08;Syncrypta eleochrus;HumanObservation;watersample;J. Van Wichelen;Syncrypta eleochrus;Ochrophyta;Calculated Individuals per liter;23,25973308
Ugent:Ecopot2:1440;event;Vinne_14jul08;Trachelomonas hispida;HumanObservation;watersample;J. Van Wichelen;Trachelomonas hispida;Euglenozoa;Calculated Individuals per liter;23,25973308
Ugent:Ecopot2:1441;event;Vinne_14jul08;Trachelomonas nigra;HumanObservation;watersample;J. Van Wichelen;Trachelomonas nigra;Euglenozoa;Calculated Individuals per liter;23,25973308
Ugent:Ecopot2:1442;event;RauwseMeer_21aug13;Dinobryon divergens;HumanObservation;watersample;J. Van Wichelen;Dinobryon divergens;Ochrophyta;Calculated Individuals per liter;23,42109048
Ugent:Ecopot2:1443;event;RauwseMeer_17sep13;Chroomonas acuta;HumanObservation;watersample;J. Van Wichelen;Chroomonas acuta;Cryptophyta;Calculated Individuals per liter;23,48479674
Ugent:Ecopot2:1444;event;RauwseMeer_17sep13;Mallomonas acaroïdes;HumanObservation;watersample;J. Van Wichelen;Mallomonas acaroïdes;Ochrophyta;Calculated Individuals per liter;23,48479674
Ugent:Ecopot2:1445;event;RauwseMeer_17sep13;Rhodomonas lacustris;HumanObservation;watersample;J. Van Wichelen;Rhodomonas lacustris;Cryptophyta;Calculated Individuals per liter;23,48479674
Ugent:Ecopot2:1446;event;RauwseMeer_19jun13;Cyclotella sp.;HumanObservation;watersample;J. Van Wichelen;Cyclotella sp.;Ochrophyta;Calculated Individuals per liter;23,48479674
Ugent:Ecopot2:1447;event;Schulensmeer_22sep08;Dictyosphaerium pulchellum;HumanObservation;watersample;J. Van Wichelen;Dictyosphaerium pulchellum;Chlorophyta;Calculated Individuals per liter;23,6973584
Ugent:Ecopot2:1448;event;Vinne_22sep08;Dinobryon divergens;HumanObservation;watersample;J. Van Wichelen;Dinobryon divergens;Ochrophyta;Calculated Individuals per liter;23,6973584
Ugent:Ecopot2:1449;event;Hazewinkel_7oct14;Cryptomonas marssonii;HumanObservation;watersample;J. Van Wichelen;Cryptomonas marssonii;Cryptophyta;Calculated Individuals per liter;23,70728119
Ugent:Ecopot2:1450;event;GroteVijverMechelen_9apr08;Gymnodinium lantzschii;HumanObservation;watersample;J. Van Wichelen;Gymnodinium lantzschii;Dinophyta;Calculated Individuals per liter;23,73442151
